StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,age,safety-score,pol-score,politician,police
2021-02-09 19:49:18,2021-02-09 19:49:51,0,98.26.46.16,100,32,1,2021-02-09 19:49:51,R_3m80VJLZokFMt1P,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,1,1,5,1,trump,n
2021-02-09 19:49:54,2021-02-09 19:51:29,0,67.83.7.27,100,94,1,2021-02-09 19:51:30,R_2Sdf1ktBRPRjM1W,,,,,41.3621063232421875,-73.9199981689453125,anonymous,EN,1,1,6,1,biden,y
2021-02-09 19:51:20,2021-02-09 19:51:56,0,172.2.67.54,100,35,1,2021-02-09 19:51:56,R_UJF5noLYcClqjyF,,,,,30.4031982421875,-97.75299835205078125,anonymous,EN,1,1,1,1,trump,n
2021-02-09 19:55:46,2021-02-09 19:57:03,0,70.162.155.128,100,77,1,2021-02-09 19:57:03,R_2CDsGMjHEF9wOrT,,,,,33.465606689453125,-111.99559783935546875,anonymous,EN,1,1,7,2,biden,n
2021-02-09 19:57:53,2021-02-09 19:59:59,0,70.162.155.128,100,125,1,2021-02-09 19:59:59,R_rcmlOKDZ1Qnpnhf,,,,,33.465606689453125,-111.99559783935546875,anonymous,EN,1,1,7,1,neutral,y
2021-02-09 20:01:08,2021-02-09 20:01:44,0,173.56.106.75,100,36,1,2021-02-09 20:01:44,R_12aomdaqLM4CKUn,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,1,1,3,1,trump,y
2021-02-09 20:07:01,2021-02-09 20:08:29,0,67.253.78.119,100,87,1,2021-02-09 20:08:29,R_28AGSdvJoCCt1sa,,,,,43.797393798828125,-70.26490020751953125,anonymous,EN,1,1,5,1,trump,y
2021-02-09 20:11:22,2021-02-09 20:12:02,0,73.23.205.196,100,39,1,2021-02-09 20:12:02,R_24IyBMfCwNXF3yi,,,,,26.620697021484375,-81.8740997314453125,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 20:15:27,2021-02-09 20:15:52,0,98.212.155.33,100,24,1,2021-02-09 20:15:52,R_PzKHaAhI5sJUY2R,,,,,40.11199951171875,-88.23650360107421875,anonymous,EN,1,1,5,1,biden,n
2021-02-09 20:16:51,2021-02-09 20:17:54,0,73.89.72.123,100,63,1,2021-02-09 20:17:54,R_2z7rJdtDn9GK6y7,,,,,43.8970947265625,-69.98169708251953125,anonymous,EN,1,1,4,1,neutral,n
2021-02-09 20:20:40,2021-02-09 20:21:40,0,67.81.221.121,100,59,1,2021-02-09 20:21:40,R_3MKE40U8vN1gKqZ,,,,,41.869293212890625,-73.765899658203125,anonymous,EN,1,1,4,1,trump,n
2021-02-09 20:23:51,2021-02-09 20:24:35,0,174.83.28.127,100,44,1,2021-02-09 20:24:36,R_yEAZ8pmjx9eztU5,,,,,44.1967926025390625,-72.49759674072265625,anonymous,EN,1,1,4,1,biden,y
2021-02-09 20:24:39,2021-02-09 20:25:09,0,174.83.28.127,100,30,1,2021-02-09 20:25:09,R_1EY3EiIW3xz9i2B,,,,,44.1967926025390625,-72.49759674072265625,anonymous,EN,1,1,2,1,trump,n
2021-02-09 20:38:06,2021-02-09 20:38:55,0,108.34.255.148,100,49,1,2021-02-09 20:38:56,R_Wv8LdRypzF4x4Fr,,,,,41.8307037353515625,-71.39820098876953125,anonymous,EN,1,1,6,1,neutral,n
2021-02-09 20:43:36,2021-02-09 20:44:31,0,72.222.213.60,100,54,1,2021-02-09 20:44:31,R_1n9KRgAJiEvHbQB,,,,,32.25030517578125,-110.94499969482421875,anonymous,EN,1,1,7,2,biden,y
2021-02-09 20:49:38,2021-02-09 20:50:47,0,98.161.214.245,100,69,1,2021-02-09 20:50:47,R_1gj2aeLKtFUyqOQ,,,,,33.592193603515625,-112.002899169921875,anonymous,EN,1,1,4,1,trump,y
2021-02-09 20:53:57,2021-02-09 20:55:28,0,24.61.116.159,100,90,1,2021-02-09 20:55:28,R_BAtle80RZV4hrUt,,,,,42.6027984619140625,-71.231903076171875,anonymous,EN,1,1,3,2,biden,n
2021-02-09 18:05:04,2021-02-09 20:59:07,0,65.96.161.197,100,10443,1,2021-02-09 20:59:07,R_3qeXT9wTyGxE4Vj,,,,,42.3737030029296875,-71.1284027099609375,anonymous,EN,1,1,7,1,neutral,y
2021-02-09 21:03:35,2021-02-09 21:04:26,0,32.209.4.60,100,51,1,2021-02-09 21:04:27,R_brvy21js5BTmy2d,,,,,41.3907928466796875,-73.44830322265625,anonymous,EN,1,1,2,2,trump,y
2021-02-09 21:03:32,2021-02-09 21:05:01,0,70.105.230.71,100,89,1,2021-02-09 21:05:02,R_3e9wQJxIlYGyOFg,,,,,43.6598052978515625,-70.25469970703125,anonymous,EN,1,1,5,1,biden,y
2021-02-09 21:20:29,2021-02-09 21:21:26,0,76.217.11.81,100,57,1,2021-02-09 21:21:27,R_2CxNWfYlysPrh0r,,,,,41.95550537109375,-87.6613006591796875,anonymous,EN,1,1,5,2,neutral,n
2021-02-09 21:22:30,2021-02-09 21:23:35,0,50.35.75.205,100,64,1,2021-02-09 21:23:35,R_1Fh7bFR8xmIGYtn,,,,,47.6721954345703125,-122.125701904296875,anonymous,EN,1,1,5,1,neutral,y
2021-02-09 21:25:08,2021-02-09 21:25:48,0,73.253.171.107,100,40,1,2021-02-09 21:25:48,R_2SrkWCEuxcddI5o,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,4,2,trump,n
2021-02-09 21:25:59,2021-02-09 21:26:22,0,73.253.171.107,100,22,1,2021-02-09 21:26:22,R_dj4syLbvTHVlIZP,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,6,1,biden,y
2021-02-09 21:36:35,2021-02-09 21:37:27,0,75.166.135.139,100,52,1,2021-02-09 21:37:27,R_1mmcH9GDfy9nMk1,,,,,39.64019775390625,-104.96209716796875,anonymous,EN,1,1,4,1,neutral,n
2021-02-09 21:38:52,2021-02-09 21:39:25,0,72.203.44.33,100,33,1,2021-02-09 21:39:26,R_1oprTBmBck36pbx,,,,,36.2472991943359375,-115.28209686279296875,anonymous,EN,1,1,2,1,trump,n
2021-02-09 21:47:13,2021-02-09 21:51:24,0,172.58.36.18,100,251,1,2021-02-09 21:51:25,R_3JJjM7UycKstg5c,,,,,38.4799041748046875,-121.445098876953125,anonymous,EN,1,1,3,2,trump,y
2021-02-09 22:05:36,2021-02-09 22:06:17,0,69.10.116.51,100,41,1,2021-02-09 22:06:17,R_1Q3C2224ogtqa4M,,,,,37.8285980224609375,-92.13089752197265625,anonymous,EN,1,1,6,1,biden,n
2021-02-09 22:15:03,2021-02-09 22:15:59,0,68.47.254.100,100,55,1,2021-02-09 22:15:59,R_211EoY8nD37slSS,,,,,36.096405029296875,-86.821197509765625,anonymous,EN,1,1,4,1,neutral,y
2021-02-09 22:17:41,2021-02-09 22:18:55,0,73.61.156.71,100,73,1,2021-02-09 22:18:55,R_4YKB8vCYvrwOTjH,,,,,42.251800537109375,-71.08049774169921875,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 22:17:56,2021-02-09 22:19:07,0,174.234.7.163,100,71,1,2021-02-09 22:19:07,R_3NNZnUJpy5naVUh,,,,,38.959197998046875,-94.596099853515625,anonymous,EN,1,1,6,2,neutral,n
2021-02-09 22:22:49,2021-02-09 22:23:20,0,71.62.61.243,100,30,1,2021-02-09 22:23:20,R_WpWWelVJ3DPmv4t,,,,,38.0321044921875,-78.4889984130859375,anonymous,EN,1,1,7,1,biden,y
2021-02-09 22:31:04,2021-02-09 22:31:58,0,104.32.30.78,100,54,1,2021-02-09 22:31:58,R_1daSX9SYVHbF9Wq,,,,,34.28619384765625,-119.2263946533203125,anonymous,EN,1,1,6,1,trump,y
2021-02-09 22:36:44,2021-02-09 22:37:25,0,68.3.65.66,100,40,1,2021-02-09 22:37:25,R_8zW2tGUUNRW9BwB,,,,,33.49169921875,-111.98370361328125,anonymous,EN,1,1,5,1,biden,n
2021-02-09 22:37:02,2021-02-09 22:38:28,0,174.246.19.16,100,85,1,2021-02-09 22:38:28,R_2wcpy0H4ztYolOP,,,,,47.5399932861328125,-122.30319976806640625,anonymous,EN,1,1,4,2,trump,n
2021-02-09 22:40:20,2021-02-09 22:41:29,0,100.15.99.135,100,68,1,2021-02-09 22:41:30,R_1OoYUo4KuRvuUK0,,,,,39.04620361328125,-77.11949920654296875,anonymous,EN,1,1,6,1,neutral,y
2021-02-09 22:43:10,2021-02-09 22:44:01,0,68.119.1.243,100,51,1,2021-02-09 22:44:02,R_1mIN2KdSWubPdC8,,,,,46.253204345703125,-119.28639984130859375,anonymous,EN,1,1,3,2,trump,y
2021-02-09 23:04:51,2021-02-09 23:05:32,0,75.164.57.65,100,40,1,2021-02-09 23:05:32,R_RDCpO71Bx1h95Nn,,,,,45.5653076171875,-122.64479827880859375,anonymous,EN,1,1,6,1,biden,n
2021-02-09 23:26:40,2021-02-09 23:27:06,0,136.24.53.83,100,26,1,2021-02-09 23:27:06,R_2dBcDEh04yVvFAV,,,,,37.7642059326171875,-122.39929962158203125,anonymous,EN,1,1,4,1,biden,y
2021-02-09 23:28:43,2021-02-09 23:29:18,0,73.158.1.233,100,34,1,2021-02-09 23:29:18,R_2zkn9aVpAneefp6,,,,,37.89190673828125,-122.2635955810546875,anonymous,EN,1,1,7,1,neutral,n
2021-02-09 23:33:19,2021-02-09 23:34:44,0,198.27.175.90,100,84,1,2021-02-09 23:34:44,R_2uy7pplcO36NAXY,,,,,37.7440948486328125,-122.4799957275390625,anonymous,EN,1,1,3,1,trump,y
2021-02-09 23:40:56,2021-02-09 23:42:56,0,174.193.158.144,100,119,1,2021-02-09 23:42:56,R_2bOXM1O155WF2FZ,,,,,34.0511016845703125,-118.3323974609375,anonymous,EN,1,1,4,8,biden,y
2021-02-09 23:52:40,2021-02-09 23:56:38,0,209.6.48.115,100,238,1,2021-02-09 23:56:38,R_3IXgNUHwSb94m84,,,,,42.37969970703125,-71.10340118408203125,anonymous,EN,1,1,4,1,trump,n
2021-02-10 01:38:41,2021-02-10 01:39:18,0,93.25.181.132,100,37,1,2021-02-10 01:39:19,R_2Yc7HPd23HQ7Oqm,,,,,48.5854949951171875,7.7418060302734375,anonymous,EN,1,1,5,1,neutral,y
2021-02-10 02:19:17,2021-02-10 02:20:20,0,138.251.244.21,100,63,1,2021-02-10 02:20:21,R_3JgeuHxLTnKe7KD,,,,,56.378204345703125,-2.936492919921875,anonymous,EN,1,1,4,2,neutral,n
2021-02-10 02:22:28,2021-02-10 02:23:22,0,73.11.52.112,100,53,1,2021-02-10 02:23:22,R_XY5n5xh742I8VjP,,,,,45.46099853515625,-122.7052001953125,anonymous,EN,1,1,5,2,biden,n
2021-02-10 02:30:24,2021-02-10 02:31:04,0,173.79.75.128,100,40,1,2021-02-10 02:31:05,R_2v2r0pOoHSo9kTQ,,,,,38.9994049072265625,-77.033599853515625,anonymous,EN,1,1,6,1,biden,y
2021-02-10 02:47:59,2021-02-10 02:48:27,0,73.143.216.69,100,27,1,2021-02-10 02:48:27,R_RFdrocBTXRsMlpL,,,,,42.3180999755859375,-72.6920013427734375,anonymous,EN,1,1,3,1,trump,n
2021-02-10 03:13:13,2021-02-10 03:14:28,0,114.136.57.180,100,75,1,2021-02-10 03:14:28,R_2zPm6hs8NSUcuHo,,,,,25.0478057861328125,121.53179931640625,anonymous,EN,1,1,6,1,neutral,n
2021-02-10 03:15:52,2021-02-10 03:16:44,0,108.34.167.114,100,52,1,2021-02-10 03:16:44,R_2S1sVIDSnG0v0A8,,,,,41.59210205078125,-71.46410369873046875,anonymous,EN,1,1,7,2,biden,n
2021-02-10 03:25:52,2021-02-10 03:26:45,0,162.211.38.193,100,53,1,2021-02-10 03:26:45,R_3rGjH2hCBgibKFd,,,,,39.649505615234375,-86.86859893798828125,anonymous,EN,1,1,3,1,neutral,y
2021-02-10 03:31:37,2021-02-10 03:32:58,0,98.13.15.193,100,81,1,2021-02-10 03:32:59,R_3rGudHTCVW9G6JX,,,,,43.166107177734375,-77.5554962158203125,anonymous,EN,1,1,4,2,trump,y
2021-02-10 04:14:12,2021-02-10 04:14:54,0,76.229.220.102,100,42,1,2021-02-10 04:14:55,R_1gI1sePrPUBx8WV,,,,,30.2440948486328125,-81.61550140380859375,anonymous,EN,1,1,6,2,biden,n
2021-02-10 04:27:03,2021-02-10 04:27:48,0,79.66.213.9,100,45,1,2021-02-10 04:27:49,R_OwdexqEpYfoDtFD,,,,,51.453704833984375,-0.23199462890625,anonymous,EN,1,1,2,2,trump,y
2021-02-10 04:30:39,2021-02-10 04:36:17,0,71.172.160.34,100,338,1,2021-02-10 04:36:18,R_1r8QuSt2ITo7fXw,,,,,40.585906982421875,-74.683197021484375,anonymous,EN,1,1,2,1,trump,n
2021-02-10 04:36:14,2021-02-10 04:38:03,0,107.77.226.5,100,108,1,2021-02-10 04:38:03,R_2EG0bRIMe0ZAoFR,,,,,40.676300048828125,-73.9492034912109375,anonymous,EN,1,1,4,2,neutral,y
2021-02-10 04:39:42,2021-02-10 04:40:43,0,71.206.236.64,100,60,1,2021-02-10 04:40:43,R_1f6IosO2buDx4BZ,,,,,40.4521026611328125,-79.92009735107421875,anonymous,EN,1,1,5,1,neutral,n
2021-02-10 04:41:44,2021-02-10 04:42:37,0,107.77.216.210,100,52,1,2021-02-10 04:42:37,R_12xnQgMZZIuCm3A,,,,,26.3480072021484375,-80.14980316162109375,anonymous,EN,1,1,6,1,biden,y
2021-02-10 04:59:12,2021-02-10 05:01:21,0,71.192.98.104,100,129,1,2021-02-10 05:01:21,R_1F5uV6G6AldR5BF,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,4,2,neutral,y
2021-02-10 05:03:37,2021-02-10 05:04:10,0,69.139.86.203,100,33,1,2021-02-10 05:04:11,R_W7kZj7rNReQTpTP,,,,,40.0579986572265625,-75.18759918212890625,anonymous,EN,1,1,5,1,trump,n
2021-02-10 05:17:32,2021-02-10 05:18:40,0,173.77.63.7,100,68,1,2021-02-10 05:18:41,R_1LcDhV1NsGpjiN2,,,,,40.664306640625,-73.9763031005859375,anonymous,EN,1,1,4,1,biden,y
2021-02-10 05:19:10,2021-02-10 05:19:48,0,66.44.22.145,100,37,1,2021-02-10 05:19:48,R_3J5bcbluZY3EGrr,,,,,38.9391937255859375,-77.05840301513671875,anonymous,EN,1,1,5,8,neutral,n
2021-02-10 05:20:29,2021-02-10 05:21:12,0,45.72.221.110,100,42,1,2021-02-10 05:21:12,R_28GlSXKsYoubnSu,,,,,43.664398193359375,-79.41950225830078125,anonymous,EN,1,1,6,1,biden,n
2021-02-10 05:19:43,2021-02-10 05:21:33,0,67.247.115.204,100,110,1,2021-02-10 05:21:33,R_25GbXAygqgI91SL,,,,,40.7808990478515625,-73.95020294189453125,anonymous,EN,1,1,3,1,trump,y
2021-02-10 05:24:35,2021-02-10 05:25:23,0,98.26.117.117,100,48,1,2021-02-10 05:25:23,R_2U6jCv1PNH5Uwyf,,,,,35.8538055419921875,-78.68599700927734375,anonymous,EN,1,1,7,1,biden,n
2021-02-10 05:35:04,2021-02-10 05:35:58,0,71.233.113.43,100,54,1,2021-02-10 05:35:58,R_27UoZhCXHXS4Rxj,,,,,42.325103759765625,-72.62760162353515625,anonymous,EN,1,1,5,1,trump,y
2021-02-10 05:42:17,2021-02-10 05:43:13,0,108.34.159.155,100,55,1,2021-02-10 05:43:13,R_1BWqbeoyVFNAfjU,,,,,41.8307037353515625,-71.39820098876953125,anonymous,EN,1,1,5,1,neutral,y
2021-02-10 05:49:11,2021-02-10 05:50:00,0,76.118.240.214,100,48,1,2021-02-10 05:50:00,R_339ebFoFmnDir5h,,,,,42.0507965087890625,-72.56719970703125,anonymous,EN,1,1,5,2,neutral,n
2021-02-10 05:48:34,2021-02-10 05:50:09,0,68.117.142.15,100,95,1,2021-02-10 05:50:09,R_3kp4pT0S8j12msc,,,,,43.1898956298828125,-89.21849822998046875,anonymous,EN,1,1,6,1,trump,n
2021-02-10 06:09:47,2021-02-10 06:10:38,0,71.176.112.56,100,51,1,2021-02-10 06:10:39,R_3lMigI4RoUu4gfd,,,,,43.1571044921875,-76.3280029296875,anonymous,EN,1,1,3,2,biden,y
2021-02-10 06:17:27,2021-02-10 06:18:36,0,107.77.215.209,100,68,1,2021-02-10 06:18:36,R_2SjcRYzBOuSgO0K,,,,,28.65240478515625,-81.4897003173828125,anonymous,EN,1,1,3,2,neutral,n
2021-02-10 06:21:58,2021-02-10 06:22:53,0,98.169.245.57,100,54,1,2021-02-10 06:22:53,R_21zzPbvpkqmHqP4,,,,,38.7303924560546875,-77.0634002685546875,anonymous,EN,1,1,4,2,trump,y
2021-02-10 06:21:55,2021-02-10 06:23:54,0,76.19.224.42,100,118,1,2021-02-10 06:23:54,R_24pAekLcGDZSrea,,,,,41.92889404296875,-70.0186004638671875,anonymous,EN,1,1,6,1,neutral,y
2021-02-10 06:31:12,2021-02-10 06:32:24,0,69.138.160.100,100,71,1,2021-02-10 06:32:24,R_2VOaZ44rkGofsii,,,,,39.0157012939453125,-77.0084991455078125,anonymous,EN,1,1,5,1,biden,y
2021-02-10 06:56:45,2021-02-10 06:57:42,0,96.33.172.129,100,57,1,2021-02-10 06:57:43,R_DhEhQwGwYI7ZNYt,,,,,42.176300048828125,-72.5771026611328125,anonymous,EN,1,1,7,1,biden,n
2021-02-10 07:04:28,2021-02-10 07:05:19,0,98.216.146.197,100,50,1,2021-02-10 07:05:19,R_xosXN3lq4JZvnAB,,,,,42.942901611328125,-71.5222015380859375,anonymous,EN,1,1,2,1,trump,n
2021-02-10 07:30:12,2021-02-10 07:30:59,0,107.77.229.129,100,46,1,2021-02-10 07:30:59,R_1IaDnbsdZTZTYY1,,,,,33.86810302734375,-118.18310546875,anonymous,EN,1,1,4,8,neutral,y
2021-02-10 07:41:28,2021-02-10 07:42:38,0,73.38.222.46,100,69,1,2021-02-10 07:42:38,R_3Gs8LCkl8QW66qx,,,,,42.391204833984375,-71.08820343017578125,anonymous,EN,1,1,5,1,biden,n
